  l’umana creatura, e s’una manca,	 |l’ u|ma|na |cre|a|tu|ra, e |s’ u|na |man|ca,              
  di sua nobilità convien che caggia.	 |di |sua |no|bi|li|tà |con|vien |che |cag|gia.             
	
  Solo il peccato è quel che la disfranca	 |So|lo il |pec|ca|to è |quel |che |la |di|sfran|ca         
  e falla dissimìle al sommo bene,	 |e |fal|la |dis|si|mì|le al |som|mo |be|ne,                
  per che del lume suo poco s’imbianca;	 |per |che |del |lu|me |suo |po|co |s’ im|bian|ca;          
	
  e in sua dignità mai non rivene,	 |e |in |sua |di|gni|tà |mai |non |ri|ve|ne,                
  se non rïempie, dove colpa vòta,	 |se |non |rï|em|pie, |do|ve |col|pa |vò|ta,                
  contra mal dilettar con giuste pene.	 |con|tra |mal |di|let|tar |con |giu|ste |pe|ne.            
	
  Vostra natura, quando peccò tota	 |Vo|stra |na|tu|ra, |quan|do |pec|cò |to|ta                
  nel seme suo, da queste dignitadi,	 |nel |se|me |suo, |da |que|ste |di|gni|ta|di,              
  come di paradiso, fu remota;	 |co|me |di |pa|ra|di|so, |fu |re|mo|ta;                    
	
  né ricovrar potiensi, se tu badi	 |né |ri|cov|rar |po|tien|si, |se |tu |ba|di                
  ben sottilmente, per alcuna via,	 |ben |sot|til|men|te, |per |al|cu|na |via,                 
  sanza passar per un di questi guadi:	 |san|za |pas|sar |per |un |di |que|sti |gua|di:            
	
  o che Dio solo per sua cortesia	 |o |che |Dio |so|lo |per |sua |cor|te|sia                  
  dimesso avesse, o che l’uom per sé isso	 |di|mes|so a|ves|se, o |che |l’ uom |per |sé |is|so        
  avesse sodisfatto a sua follia.	 |a|ves|se |so|di|sfat|to a |sua |fol|lia.                  
	
  Ficca mo l’occhio per entro l’abisso	 |Fic|ca |mo |l’ oc|chio |per |en|tro |l’ a|bis|so          
  de l’etterno consiglio, quanto puoi	 |de |l’ et|ter|no |con|si|glio, |quan|to |puoi             
  al mio parlar distrettamente fisso.	 |al |mio |par|lar |di|stret|ta|men|te |fis|so.             
	
  Non potea l’uomo ne’ termini suoi	 |Non |po|tea |l’ uo|mo |ne’ |ter|mi|ni |suoi               
  mai sodisfar, per non potere ir giuso	 |mai |so|di|sfar, |per |non |po|te|re ir |giu|so           
  con umiltate obedïendo poi,	 |con |u|mil|ta|te o|be|dï|en|do |poi,                      
	
  quanto disobediendo intese ir suso;	 |quan|to |di|so|be|dien|do in|te|se ir |su|so;             
  e questa è la cagion per che l’uom fue	 |e |que|sta è |la |ca|gion |per |che |l’ uom |fue          
  da poter sodisfar per sé dischiuso.	 |da |po|ter |so|di|sfar |per |sé |di|schiu|so.             
	
  Dunque a Dio convenia con le vie sue	 |Dun|que a |Dio |con|ve|nia |con |le |vie |sue             
  riparar l’omo a sua intera vita,	 |ri|pa|rar |l’ o|mo a |sua |in|te|ra |vi|ta,               
  dico con l’una, o ver con amendue.	 |di|co |con |l’ u|na, o |ver |con |a|men|due.              
	
  Ma perché l’ovra tanto è più gradita	 |Ma |per|ché |l’ ov|ra |tan|to è |più |gra|di|ta           
  da l’operante, quanto più appresenta	 |da |l’ o|pe|ran|te, |quan|to |più ap|pre|sen|ta           
  de la bontà del core ond’ ell’ è uscita,	 |de |la |bon|tà |del |co|re on|d’ el|l’ è u|sci|ta,        
	
  la divina bontà che ’l mondo imprenta,	 |la |di|vi|na |bon|tà |che ’l |mon|do im|pren|ta,          
  di proceder per tutte le sue vie,	 |di |pro|ce|der |per |tut|te |le |sue |vie,                
  a rilevarvi suso, fu contenta.	 |a |ri|le|var|vi |su|so, |fu |con|ten|ta.                  
	
  Né tra l’ultima notte e ’l primo die	 |Né |tra |l’ ul|ti|ma |not|te e ’l |pri|mo |die            
  sì alto o sì magnifico processo,	 |sì |al|to o |sì |ma|gni|fi|co |pro|ces|so,                
  o per l’una o per l’altra, fu o fie:	 |o |per |l’ u|na o |per |l’ al|tra, |fu |o |fie:           
	
  ché più largo fu Dio a dar sé stesso	 |ché |più |lar|go |fu |Dio |a |dar |sé |stes|so            
  per far l’uom sufficiente a rilevarsi,	 |per |far |l’ uom |suf|fi|cien|te a |ri|le|var|si,         
  che s’elli avesse sol da sé dimesso;	 |che |s’ el|li a|ves|se |sol |da |sé |di|mes|so;           
	
  e tutti li altri modi erano scarsi	 |e |tut|ti |li al|tri |mo|di e|ra|no |scar|si              
  a la giustizia, se ’l Figliuol di Dio	 |a |la |giu|sti|zia, |se ’l |Fi|gliuol |di |Dio            
  non fosse umilïato ad incarnarsi.	 |non |fos|se u|mi|lï|a|to ad |in|car|nar|si.               
	
  Or per empierti bene ogne disio,	 |Or |per |em|pier|ti |be|ne o|gne |di|sio,                 
  ritorno a dichiararti in alcun loco,	 |ri|tor|no a |di|chia|rar|ti in |al|cun |lo|co,            
  perché tu veggi lì così com’ io.	 |per|ché |tu |veg|gi |lì |co|sì |com’ |io.                 
	
  Tu dici: “Io veggio l’acqua, io veggio il foco,	 |Tu |di|ci:“ Io |veg|gio |l’ ac|qua, io |veg|gio il |fo|co,
  l’aere e la terra e tutte lor misture	 |l’ ae|re e |la |ter|ra e |tut|te |lor |mi|stu|re          
  venire a corruzione, e durar poco;	 |ve|ni|re a |cor|ru|zio|ne, e |du|rar |po|co;              
	
  e queste cose pur furon creature;	 |e |que|ste |co|se |pur |fu|ron |crea|tu|re;               
  per che, se ciò ch’è detto è stato vero,	 |per |che, |se |ciò |ch’ è |det|to è |sta|to |ve|ro,       
  esser dovrien da corruzion sicure”.	 |es|ser |do|vrien |da |cor|ru|zion |si|cu|re”.             
	
  Li angeli, frate, e ’l paese sincero	 |Li an|ge|li, |fra|te, e ’l |pa|e|se |sin|ce|ro            
  nel qual tu se’, dir si posson creati,	 |nel |qual |tu |se’, |dir |si |pos|son |cre|a|ti,          
  sì come sono, in loro essere intero;	 |sì |co|me |so|no, in |lo|ro es|se|re in|te|ro;            
	
  ma li alimenti che tu hai nomati	 |ma |li a|li|men|ti |che |tu |hai |no|ma|ti                
  e quelle cose che di lor si fanno	 |e |quel|le |co|se |che |di |lor |si |fan|no               
  da creata virtù sono informati.	 |da |cre|a|ta |vir|tù |so|no in|for|ma|ti.                 
	
  Creata fu la materia ch’elli hanno;	 |Cre|a|ta |fu |la |ma|te|ria |ch’ el|li han|no;            
  creata fu la virtù informante	 |cre|a|ta |fu |la |vir|tù |in|for|man|te                   
  in queste stelle che ’ntorno a lor vanno.	 |in |que|ste |stel|le |che ’n|tor|no a |lor |van|no.       
	
  L’anima d’ogne bruto e de le piante	 |L’ a|ni|ma |d’ o|gne |bru|to e |de |le |pian|te           
  di complession potenzïata tira	 |di |com|ples|sion |po|ten|zï|a|ta |ti|ra                  
  lo raggio e ’l moto de le luci sante;	 |lo |rag|gio e ’l |mo|to |de |le |lu|ci |san|te;           
	
  ma vostra vita sanza mezzo spira	 |ma |vo|stra |vi|ta |san|za |mez|zo |spi|ra                
  la somma beninanza, e la innamora	 |la |som|ma |be|ni|nan|za, e |la in|na|mo|ra               
  di sé sì che poi sempre la disira.	 |di |sé |sì |che |poi |sem|pre |la |di|si|ra.              
	
  E quinci puoi argomentare ancora	 |E |quin|ci |puoi |ar|go|men|ta|re an|co|ra                
  vostra resurrezion, se tu ripensi	 |vo|stra |re|sur|re|zion, |se |tu |ri|pen|si               
  come l’umana carne fessi allora	 |co|me |l’ u|ma|na |car|ne |fes|si al|lo|ra                
	
  che li primi parenti intrambo fensi».	 |che |li |pri|mi |pa|ren|ti in|tram|bo |fen|si».           
	
	
	
	
	
  Solea creder lo mondo in suo periclo	 |So|lea |cre|der |lo |mon|do in |suo |pe|ri|clo            
  che la bella Ciprigna il folle amore	 |che |la |bel|la |Ci|pri|gna il |fol|le a|mo|re            
  raggiasse, volta nel terzo epiciclo;	 |rag|gias|se, |vol|ta |nel |ter|zo e|pi|ci|clo;            
	
  per che non pur a lei faceano onore	 |per |che |non |pur |a |lei |fa|cea|no o|no|re             
  di sacrificio e di votivo grido	 |di |sa|cri|fi|cio e |di |vo|ti|vo |gri|do                 
  le genti antiche ne l’antico errore;	 |le |gen|ti an|ti|che |ne |l’ an|ti|co er|ro|re;           
	
  ma Dïone onoravano e Cupìdo,	 |ma |Dï|o|ne o|no|ra|va|no e |Cu|pì|do,                    
  quella per madre sua, questo per figlio,	 |quel|la |per |ma|dre |sua, |que|sto |per |fi|glio,        
  e dicean ch’el sedette in grembo a Dido;	 |e |di|cean |ch’ el |se|det|te in |grem|bo a |Di|do;       
	
  e da costei ond’ io principio piglio	 |e |da |co|stei |on|d’ io |prin|ci|pio |pi|glio            
  pigliavano il vocabol de la stella	 |pi|glia|va|no il |vo|ca|bol |de |la |stel|la              
  che ’l sol vagheggia or da coppa or da ciglio.	 |che ’l |sol |va|gheg|gia or |da |cop|pa or |da |ci|glio.  
	
  Io non m’accorsi del salire in ella;	 |Io |non |m’ ac|cor|si |del |sa|li|re in |el|la;           
  ma d’esservi entro mi fé assai fede	 |ma |d’ es|ser|vi en|tro |mi |fé |as|sai |fe|de            
  la donna mia ch’i’ vidi far più bella.	 |la |don|na |mia |ch’ i’ |vi|di |far |più |bel|la.         
	
  E come in fiamma favilla si vede,	 |E |co|me in |fiam|ma |fa|vil|la |si |ve|de,               
  e come in voce voce si discerne,	 |e |co|me in |vo|ce |vo|ce |si |di|scer|ne,                
  quand’ una è ferma e altra va e riede,	 |quan|d’ u|na è |fer|ma e |al|tra |va |e |rie|de,          
	
  vid’ io in essa luce altre lucerne	 |vi|d’ io |in |es|sa |lu|ce al|tre |lu|cer|ne              
  muoversi in giro più e men correnti,	 |muo|ver|si in |gi|ro |più |e |men |cor|ren|ti,            
  al modo, credo, di lor viste interne.	 |al |mo|do, |cre|do, |di |lor |vi|ste in|ter|ne.           
	
  Di fredda nube non disceser venti,	 |Di |fred|da |nu|be |non |di|sce|ser |ven|ti,              
  o visibili o no, tanto festini,	 |o |vi|si|bi|li o |no, |tan|to |fe|sti|ni,                 
  che non paressero impediti e lenti	 |che |non |pa|res|se|ro im|pe|di|ti e |len|ti              
	
  a chi avesse quei lumi divini	 |a |chi |a|ves|se |quei |lu|mi |di|vi|ni                   
  veduti a noi venir, lasciando il giro	 |ve|du|ti a |noi |ve|nir, |la|scian|do il |gi|ro           
  pria cominciato in li alti Serafini;	 |pria |co|min|cia|to in |li al|ti |Se|ra|fi|ni;            
	
  e dentro a quei che più innanzi appariro	 |e |den|tro a |quei |che |più in|nan|zi ap|pa|ri|ro        
  sonava “Osanna“ sì, che unque poi	 |so|na|va“ O|san|na“ |sì, |che |un|que |poi                
  di rïudir non fui sanza disiro.	 |di |rï|u|dir |non |fui |san|za |di|si|ro.                 
	
  Indi si fece l’un più presso a noi	 |In|di |si |fe|ce |l’ un |più |pres|so a |noi              
  e solo incominciò: «Tutti sem presti	 |e |so|lo in|co|min|ciò:« |Tut|ti |sem |pre|sti            
  al tuo piacer, perché di noi ti gioi.	 |al |tuo |pia|cer, |per|ché |di |noi |ti |gioi.            
	
  Noi ci volgiam coi principi celesti	 |Noi |ci |vol|giam |coi |prin|ci|pi |ce|le|sti             
  d’un giro e d’un girare e d’una sete,	 |d’ un |gi|ro e |d’ un |gi|ra|re e |d’ u|na |se|te,        
  ai quali tu del mondo già dicesti:	 |ai |qua|li |tu |del |mon|do |già |di|ce|sti:              
	
  ”Voi che ’ntendendo il terzo ciel movete”;	” |Voi |che ’n|ten|den|do il |ter|zo |ciel |mo|ve|te”;      
  e sem sì pien d’amor, che, per piacerti,	 |e |sem |sì |pien |d’ a|mor, |che, |per |pia|cer|ti,       
  non fia men dolce un poco di quïete».	 |non |fia |men |dol|ce un |po|co |di |quï|e|te».           
	
  Poscia che li occhi miei si fuoro offerti	 |Po|scia |che |li oc|chi |miei |si |fuo|ro of|fer|ti       
  a la mia donna reverenti, ed essa	 |a |la |mia |don|na |re|ve|ren|ti, ed |es|sa               
  fatti li avea di sé contenti e certi,	 |fat|ti |li a|vea |di |sé |con|ten|ti e |cer|ti,           
	
  rivolsersi a la luce che promessa	 |ri|vol|ser|si a |la |lu|ce |che |pro|mes|sa               
  tanto s’avea, e «Deh, chi siete?» fue	 |tan|to |s’ a|vea, |e« |Deh, |chi |sie|te?» |fue           
  la voce mia di grande affetto impressa.	 |la |vo|ce |mia |di |gran|de af|fet|to im|pres|sa.         
	
  E quanta e quale vid’ io lei far piùe	 |E |quan|ta e |qua|le |vi|d’ io |lei |far |piùe            
  per allegrezza nova che s’accrebbe,	 |per |al|le|grez|za |no|va |che |s’ ac|creb|be,            
  quando parlai, a l’allegrezze sue!	 |quan|do |par|lai, |a |l’ al|le|grez|ze |sue!              
	
  Così fatta, mi disse: «Il mondo m’ebbe	 |Co|sì |fat|ta, |mi |dis|se:« Il |mon|do |m’ eb|be         
  giù poco tempo; e se più fosse stato,	 |giù |po|co |tem|po; e |se |più |fos|se |sta|to,           
  molto sarà di mal, che non sarebbe.	 |mol|to |sa|rà |di |mal, |che |non |sa|reb|be.             
	
  La mia letizia mi ti tien celato	 |La |mia |le|ti|zia |mi |ti |tien |ce|la|to                
  che mi raggia dintorno e mi nasconde	 |che |mi |rag|gia |din|tor|no e |mi |na|scon|de            
  quasi animal di sua seta fasciato.	 |qua|si a|ni|mal |di |sua |se|ta |fa|scia|to.              
	
  Assai m’amasti, e avesti ben onde;	 |As|sai |m’ a|ma|sti, e |a|ve|sti |ben |on|de;             
  che s’io fossi giù stato, io ti mostrava	 |che |s’ io |fos|si |giù |sta|to, io |ti |mo|stra|va       
  di mio amor più oltre che le fronde.	 |di |mio |a|mor |più |ol|tre |che |le |fron|de.            
	
  Quella sinistra riva che si lava	 |Quel|la |si|ni|stra |ri|va |che |si |la|va                
  di Rodano poi ch’è misto con Sorga,	 |di |Ro|da|no |poi |ch’ è |mi|sto |con |Sor|ga,            
  per suo segnore a tempo m’aspettava,	 |per |suo |se|gno|re a |tem|po |m’ a|spet|ta|va,           
	
  e quel corno d’Ausonia che s’imborga	 |e |quel |cor|no |d’ Au|so|nia |che |s’ im|bor|ga          
  di Bari e di Gaeta e di Catona,	 |di |Ba|ri e |di |Ga|e|ta e |di |Ca|to|na,                 
  da ove Tronto e Verde in mare sgorga.	 |da |o|ve |Tron|to e |Ver|de in |ma|re |sgor|ga.           
	
  Fulgeami già in fronte la corona	 |Ful|gea|mi |già |in |fron|te |la |co|ro|na                
  di quella terra che ’l Danubio riga	 |di |quel|la |ter|ra |che ’l |Da|nu|bio |ri|ga             
  poi che le ripe tedesche abbandona.	 |poi |che |le |ri|pe |te|de|sche ab|ban|do|na.             
	
  E la bella Trinacria, che caliga	 |E |la |bel|la |Tri|na|cria, |che |ca|li|ga                
  tra Pachino e Peloro, sopra ’l golfo	 |tra |Pa|chi|no e |Pe|lo|ro, |so|pra ’l |gol|fo            
  che riceve da Euro maggior briga,	 |che |ri|ce|ve |da |Eu|ro |mag|gior |bri|ga,               
	
  non per Tifeo ma per nascente solfo,	 |non |per |Ti|feo |ma |per |na|scen|te |sol|fo,            
  attesi avrebbe li suoi regi ancora,	 |at|te|si av|reb|be |li |suoi |re|gi an|co|ra,             
  nati per me di Carlo e di Ridolfo,	 |na|ti |per |me |di |Car|lo e |di |Ri|dol|fo,              
	
  se mala segnoria, che sempre accora	 |se |ma|la |se|gno|ria, |che |sem|pre ac|co|ra             
  li popoli suggetti, non avesse	 |li |po|po|li |sug|get|ti, |non |a|ves|se                  
  mosso Palermo a gridar: “Mora, mora!”.	 |mos|so |Pa|ler|mo a |gri|dar:“ |Mo|ra, |mo|ra!”.          
	
  E se mio frate questo antivedesse,	 |E |se |mio |fra|te |que|sto an|ti|ve|des|se,              
  l’avara povertà di Catalogna	 |l’ a|va|ra |po|ver|tà |di |Ca|ta|lo|gna                   
  già fuggeria, perché non li offendesse;	 |già |fug|ge|ria, |per|ché |non |li of|fen|des|se;         
	
  ché veramente proveder bisogna	 |ché |ve|ra|men|te |pro|ve|der |bi|so|gna                  
  per lui, o per altrui, sì ch’a sua barca	 |per |lui, |o |per |al|trui, |sì |ch’ a |sua |bar|ca       
  carcata più d’incarco non si pogna.	 |car|ca|ta |più |d’ in|car|co |non |si |po|gna.            
	
  La sua natura, che di larga parca	 |La |sua |na|tu|ra, |che |di |lar|ga |par|ca               
  discese, avria mestier di tal milizia	 |di|sce|se, a|vria |me|stier |di |tal |mi|li|zia           
  che non curasse di mettere in arca».	 |che |non |cu|ras|se |di |met|te|re in |ar|ca».            
	
  «Però ch’i’ credo che l’alta letizia	« |Pe|rò |ch’ i’ |cre|do |che |l’ al|ta |le|ti|zia          
  che ’l tuo parlar m’infonde, segnor mio,	 |che ’l |tuo |par|lar |m’ in|fon|de, |se|gnor |mio,        
  là ’ve ogne ben si termina e s’inizia,	 |là |’ve o|gne |ben |si |ter|mi|na e |s’ i|ni|zia,         
	
  per te si veggia come la vegg’ io,	 |per |te |si |veg|gia |co|me |la |veg|g’ io,               
  grata m’è più; e anco quest’ ho caro	 |gra|ta |m’ è |più; |e |an|co |que|st’ ho |ca|ro           
  perché ’l discerni rimirando in Dio.	 |per|ché ’l |di|scer|ni |ri|mi|ran|do in |Dio.             
	
  Fatto m’hai lieto, e così mi fa chiaro,	 |Fat|to |m’ hai |lie|to, e |co|sì |mi |fa |chia|ro,        
  poi che, parlando, a dubitar m’hai mosso	 |poi |che, |par|lan|do, a |du|bi|tar |m’ hai |mos|so       
  com’ esser può, di dolce seme, amaro».	 |com’ |es|ser |può, |di |dol|ce |se|me, a|ma|ro».          
	
  Questo io a lui; ed elli a me: «S’io posso	 |Que|sto io |a |lui; |ed |el|li a |me:« |S’ io |pos|so     
  mostrarti un vero, a quel che tu dimandi	 |mo|strar|ti un |ve|ro, a |quel |che |tu |di|man|di        
  terrai lo viso come tien lo dosso.	 |ter|rai |lo |vi|so |co|me |tien |lo |dos|so.              
	
  Lo ben che tutto il regno che tu scandi	 |Lo |ben |che |tut|to il |re|gno |che |tu |scan|di         
  volge e contenta, fa esser virtute	 |vol|ge e |con|ten|ta, |fa |es|ser |vir|tu|te              
  sua provedenza in questi corpi grandi.	 |sua |pro|ve|den|za in |que|sti |cor|pi |gran|di.          
	
  E non pur le nature provedute	 |E |non |pur |le |na|tu|re |pro|ve|du|te                   
  sono in la mente ch’è da sé perfetta,	 |so|no in |la |men|te |ch’ è |da |sé |per|fet|ta,          
  ma esse insieme con la lor salute:	 |ma |es|se in|sie|me |con |la |lor |sa|lu|te:              
	
  per che quantunque quest’ arco saetta	 |per |che |quan|tun|que |que|st’ ar|co |sa|et|ta           
  disposto cade a proveduto fine,	 |di|spo|sto |ca|de a |pro|ve|du|to |fi|ne,                 
  sì come cosa in suo segno diretta.	 |sì |co|me |co|sa in |suo |se|gno |di|ret|ta.              
	
  Se ciò non fosse, il ciel che tu cammine	 |Se |ciò |non |fos|se, il |ciel |che |tu |cam|mi|ne        
  producerebbe sì li suoi effetti,	 |pro|du|ce|reb|be |sì |li |suoi |ef|fet|ti,                
  che non sarebbero arti, ma ruine;	 |che |non |sa|reb|be|ro ar|ti, |ma |ru|i|ne;               
	
  e ciò esser non può, se li ’ntelletti	 |e |ciò |es|ser |non |può, |se |li ’n|tel|let|ti           
  che muovon queste stelle non son manchi,	 |che |muo|von |que|ste |stel|le |non |son |man|chi,        
  e manco il primo, che non li ha perfetti.	 |e |man|co il |pri|mo, |che |non |li ha |per|fet|ti.       
	
  Vuo’ tu che questo ver più ti s’imbianchi?».	 |Vuo’ |tu |che |que|sto |ver |più |ti |s’ im|bian|chi?».   
  E io: «Non già; ché impossibil veggio	 |E |io:« |Non |già; |ché |im|pos|si|bil |veg|gio           
  che la natura, in quel ch’è uopo, stanchi».	 |che |la |na|tu|ra, in |quel |ch’ è |uo|po, |stan|chi».    
	
  Ond’ elli ancora: «Or dì: sarebbe il peggio	 |On|d’ el|li an|co|ra:« Or |dì: |sa|reb|be il |peg|gio     
  per l’omo in terra, se non fosse cive?».	 |per |l’ o|mo in |ter|ra, |se |non |fos|se |ci|ve?».       
  «Sì», rispuos’ io; «e qui ragion non cheggio».	« |Sì», |ri|spuo|s’ io;« |e |qui |ra|gion |non |cheg|gio».  
	
  «E puot’ elli esser, se giù non si vive	« |E |puo|t’ el|li es|ser, |se |giù |non |si |vi|ve         
  diversamente per diversi offici?	 |di|ver|sa|men|te |per |di|ver|si of|fi|ci?                
  Non, se ’l maestro vostro ben vi scrive».	 |Non, |se ’l |ma|e|stro |vo|stro |ben |vi |scri|ve».       
	
  Sì venne deducendo infino a quici;	 |Sì |ven|ne |de|du|cen|do in|fi|no a |qui|ci;              
  poscia conchiuse: «Dunque esser diverse	 |po|scia |con|chiu|se:« |Dun|que es|ser |di|ver|se         
  convien di vostri effetti le radici:	 |con|vien |di |vo|stri ef|fet|ti |le |ra|di|ci:            
	
  per ch’un nasce Solone e altro Serse,	 |per |ch’ un |na|sce |So|lo|ne e |al|tro |Ser|se,          
  altro Melchisedèch e altro quello	 |al|tro |Mel|chi|se|dèch |e |al|tro |quel|lo               
  che, volando per l’aere, il figlio perse.	 |che, |vo|lan|do |per |l’ ae|re, il |fi|glio |per|se.      
	
  La circular natura, ch’è suggello	 |La |cir|cu|lar |na|tu|ra, |ch’ è |sug|gel|lo              
  a la cera mortal, fa ben sua arte,	 |a |la |ce|ra |mor|tal, |fa |ben |sua |ar|te,              
  ma non distingue l’un da l’altro ostello.	 |ma |non |di|stin|gue |l’ un |da |l’ al|tro o|stel|lo.     
	
  Quinci addivien ch’Esaù si diparte	 |Quin|ci ad|di|vien |ch’ E|sa|ù |si |di|par|te             
  per seme da Iacòb; e vien Quirino	 |per |se|me |da |Ia|còb; |e |vien |Qui|ri|no               
  da sì vil padre, che si rende a Marte.	 |da |sì |vil |pa|dre, |che |si |ren|de a |Mar|te.          
	
  Natura generata il suo cammino	 |Na|tu|ra |ge|ne|ra|ta il |suo |cam|mi|no                  
  simil farebbe sempre a’ generanti,	 |si|mil |fa|reb|be |sem|pre a’ |ge|ne|ran|ti,              
  se non vincesse il proveder divino.	 |se |non |vin|ces|se il |pro|ve|der |di|vi|no.             
	
  Or quel che t’era dietro t’è davanti:	 |Or |quel |che |t’ e|ra |die|tro |t’ è |da|van|ti:         
  ma perché sappi che di te mi giova,	 |ma |per|ché |sap|pi |che |di |te |mi |gio|va,             
  un corollario voglio che t’ammanti.	 |un |co|rol|la|rio |vo|glio |che |t’ am|man|ti.            
	
  Sempre natura, se fortuna trova	 |Sem|pre |na|tu|ra, |se |for|tu|na |tro|va                 
  discorde a sé, com’ ogne altra semente	 |di|scor|de a |sé, |com’ |o|gne al|tra |se|men|te          
  fuor di sua regïon, fa mala prova.	 |fuor |di |sua |re|gï|on, |fa |ma|la |pro|va.              
	
  E se ’l mondo là giù ponesse mente	 |E |se ’l |mon|do |là |giù |po|nes|se |men|te              
  al fondamento che natura pone,	 |al |fon|da|men|to |che |na|tu|ra |po|ne,                  
  seguendo lui, avria buona la gente.	 |se|guen|do |lui, |a|vria |buo|na |la |gen|te.             
	
  Ma voi torcete a la religïone	 |Ma |voi |tor|ce|te a |la |re|li|gï|o|ne                   
  tal che fia nato a cignersi la spada,	 |tal |che |fia |na|to a |ci|gner|si |la |spa|da,           
  e fate re di tal ch’è da sermone;	 |e |fa|te |re |di |tal |ch’ è |da |ser|mo|ne;              
	
  onde la traccia vostra è fuor di strada».	 |on|de |la |trac|cia |vo|stra è |fuor |di |stra|da».       
	
	
	
	
	
  Da poi che Carlo tuo, bella Clemenza,	 |Da |poi |che |Car|lo |tuo, |bel|la |Cle|men|za,           
  m’ebbe chiarito, mi narrò li ’nganni	 |m’ eb|be |chia|ri|to, |mi |nar|rò |li ’n|gan|ni           
  che ricever dovea la sua semenza;	 |che |ri|ce|ver |do|vea |la |sua |se|men|za;               
	
  ma disse: «Taci e lascia muover li anni»;	 |ma |dis|se:« |Ta|ci e |la|scia |muo|ver |li an|ni»;       
  sì ch’io non posso dir se non che pianto	 |sì |ch’ io |non |pos|so |dir |se |non |che |pian|to       
  giusto verrà di retro ai vostri danni.	 |giu|sto |ver|rà |di |re|tro ai |vo|stri |dan|ni.          
	
  E già la vita di quel lume santo	 |E |già |la |vi|ta |di |quel |lu|me |san|to                
  rivolta s’era al Sol che la rïempie	 |ri|vol|ta |s’ e|ra al |Sol |che |la |rï|em|pie            
  come quel ben ch’a ogne cosa è tanto.	 |co|me |quel |ben |ch’ a |o|gne |co|sa è |tan|to.          
	
  Ahi anime ingannate e fatture empie,	 |Ahi |a|ni|me in|gan|na|te e |fat|tu|re em|pie,            
  che da sì fatto ben torcete i cuori,	 |che |da |sì |fat|to |ben |tor|ce|te i |cuo|ri,            
  drizzando in vanità le vostre tempie!	 |driz|zan|do in |va|ni|tà |le |vo|stre |tem|pie!           
	
  Ed ecco un altro di quelli splendori	 |Ed |ec|co un |al|tro |di |quel|li |splen|do|ri            
  ver’ me si fece, e ’l suo voler piacermi	 |ver’ |me |si |fe|ce, e ’l |suo |vo|ler |pia|cer|mi        
  significava nel chiarir di fori.	 |si|gni|fi|ca|va |nel |chia|rir |di |fo|ri.                
	
  Li occhi di Bëatrice, ch’eran fermi	 |Li oc|chi |di |Bë|a|tri|ce, |ch’ e|ran |fer|mi            
  sovra me, come pria, di caro assenso	 |so|vra |me, |co|me |pria, |di |ca|ro as|sen|so            
  al mio disio certificato fermi.	 |al |mio |di|sio |cer|ti|fi|ca|to |fer|mi.                 
	
  «Deh, metti al mio voler tosto compenso,	« |Deh, |met|ti al |mio |vo|ler |to|sto |com|pen|so,        
  beato spirto», dissi, «e fammi prova	 |be|a|to |spir|to», |dis|si,« e |fam|mi |pro|va            
  ch’i’ possa in te refletter quel ch’io penso!».	 |ch’ i’ |pos|sa in |te |re|flet|ter |quel |ch’ io |pen|so!».
	
  Onde la luce che m’era ancor nova,	 |On|de |la |lu|ce |che |m’ e|ra an|cor |no|va,             
  del suo profondo, ond’ ella pria cantava,	 |del |suo |pro|fon|do, on|d’ el|la |pria |can|ta|va,       
  seguette come a cui di ben far giova:	 |se|guet|te |co|me a |cui |di |ben |far |gio|va:           
	
  «In quella parte de la terra prava	« |In |quel|la |par|te |de |la |ter|ra |pra|va              
  italica che siede tra Rïalto	 |i|ta|li|ca |che |sie|de |tra |Rï|al|to                    
  e le fontane di Brenta e di Piava,	 |e |le |fon|ta|ne |di |Bren|ta e |di |Pia|va,              
	
  si leva un colle, e non surge molt’ alto,	 |si |le|va un |col|le, e |non |sur|ge |mol|t’ al|to,       
  là onde scese già una facella	 |là |on|de |sce|se |già |u|na |fa|cel|la                   
  che fece a la contrada un grande assalto.	 |che |fe|ce a |la |con|tra|da un |gran|de as|sal|to.       
	
  D’una radice nacqui e io ed ella:	 |D’ u|na |ra|di|ce |nac|qui e |io |ed |el|la:              
  Cunizza fui chiamata, e qui refulgo	 |Cu|niz|za |fui |chia|ma|ta, e |qui |re|ful|go             
  perché mi vinse il lume d’esta stella;	 |per|ché |mi |vin|se il |lu|me |d’ e|sta |stel|la;         
	
  ma lietamente a me medesma indulgo	 |ma |lie|ta|men|te a |me |me|de|sma in|dul|go              
  la cagion di mia sorte, e non mi noia;	 |la |ca|gion |di |mia |sor|te, e |non |mi |no|ia;          
  che parria forse forte al vostro vulgo.	 |che |par|ria |for|se |for|te al |vo|stro |vul|go.         
	
  Di questa luculenta e cara gioia	 |Di |que|sta |lu|cu|len|ta e |ca|ra |gio|ia                
  del nostro cielo che più m’è propinqua,	 |del |no|stro |cie|lo |che |più |m’ è |pro|pin|qua,        
  grande fama rimase; e pria che moia,	 |gran|de |fa|ma |ri|ma|se; e |pria |che |mo|ia,            
	
  questo centesimo anno ancor s’incinqua:	 |que|sto |cen|te|si|mo an|no an|cor |s’ in|cin|qua:        
